id,node,cnt
3000,Nobiin_language,3
3003,Norman_Borlaug,3
3011,North_Sea_flood_of_1953,3
3035,Obi-Wan_Kenobi,3
3051,Old_Swiss_Confederacy,3
3057,Oliver_Twist,3
3066,Onion_dome,3
3068,OpenOffice.org,3
3077,Opus_Dei,3
3078,Orbit_%28anatomy%29,3
3087,Ordination_of_women,3
3100,Osiris,3
3104,Osteomalacia,3
3116,Oxbow_lake,3
3124,PRR_GG1,3
3163,Parsnip,3
3165,Pashtun_people,3
3167,Pat_Cash,3
3201,Pernicious_anemia,3
3224,Phishing,3
3231,Phosphorus_trichloride,3
3280,Pok%C3%A9mon_Trading_Card_Game,3
3304,Pony,3
3314,Porgy_and_Bess,3
3321,Post-glacial_rebound,3
3333,Praia,3
3335,Pre-Raphaelite_Brotherhood,3
3340,Pride_and_Prejudice,3
3353,Project_Vanguard,3
3357,Prospecting,3
3363,Proxima_Centauri,3
3439,Red_Kite,3
3451,Refrigerator_car,3
3540,Rosa_Parks,3
3555,Rubik%27s_Cube,3
3560,Rule_of_St_Benedict,3
3578,SR-71_Blackbird,3
3579,Safflower,3
3596,Saltasaurus,3
3603,San_Diegan,3
3611,Sand_art_and_play,3
3617,Sanssouci,3
3640,Scheme_programming_language,3
3646,Scooby-Doo,3
3655,Scottish_mythology,3
3693,Sesame_Street,3
3707,Shenzhou_6,3
3710,Shielded_metal_arc_welding,3
3720,Shroud_of_Turin,3
3743,Sitting_Bull,3
3745,Sk%C3%A5neland,3
3750,Slavic_mythology,3
3759,Snow_Goose,3
3761,Snowdonia,3
3811,Space_Invaders,3
3826,Spanish_conquest_of_the_Inca_Empire,3
3829,Sparrowhawk,3
3833,Speech_synthesis,3
3835,Sperm_Whale,3
3854,Sri_Lankan_Civil_War,3
3861,Stanis%C5%82aw_Koniecpolski,3
3863,Stanley%2C_Falkland_Islands,3
3870,Star_Trek__The_Original_Series,3
3910,Styracosaurus,3
3913,Sucre,3
3931,Sumo,3
3942,Super_Chief,3
3943,Super_Mario_64,3
3949,Supply_chain_management,3
3996,Tasmanian_Devil,3
4039,The_Cantos,3
4046,The_Country_Wife,3
4048,The_Dandy,3
4051,The_Fens,3
4071,The_Magic_Flute,3
4073,The_Merchant_of_Venice,3
4074,The_Mismeasure_of_Man,3
4079,The_Pilgrim%27s_Progress,3
4082,The_Rime_of_the_Ancient_Mariner,3
4083,The_Rite_of_Spring,3
4132,Tiger_Woods,3
4164,Tooth_enamel,3
4172,Tourette_syndrome,3
4191,Tree_Sparrow,3
4210,Triumph_of_the_Will,3
4215,Tropical_Storm_Allison,3
4216,Tropical_Storm_Ana_%282003%29,3
4261,Typewriter,3
4287,United_Malays_National_Organisation,3
4314,Upsilon_Andromedae_b,3
4342,Venus_and_Adonis_%28opera%29,3
4345,Vestigial_structure,3
4348,Victoria%2C_Seychelles,3
4385,Waheguru,3
4389,Wallaby,3
4399,War_of_the_League_of_Cambrai,3
4409,Washington_Metro,3
4414,Watchmen,3
4432,Weight_training,3
4436,Welsh_law,3
4448,Weston-super-Mare,3
4463,White_cliffs_of_Dover,3
4469,Wikinews,3
4473,Wild_cat,3
4493,William_Renshaw,3
4511,Witold_Pilecki,3
4525,Work_%28thermodynamics%29,3
4560,Yeti,3
4581,Zhang_Qian,3
4587,Zion_National_Park,3
14,16_Cygni,2
19,1896_Summer_Olympics,2
29,2-6-0,2
30,2-8-0,2
38,2005_Sumatra_earthquake,2
48,47_Ursae_Majoris_b,2
49,47_Ursae_Majoris_c,2
56,55_Cancri_e,2
65,ABO_blood_group_system,2
69,ALCO_FA,2
79,Aarhus,2
93,Abhidhamma_Pitaka,2
130,African_American_literature,2
133,African_Buffalo,2
199,Allegory_in_the_Middle_Ages,2
229,Ammolite,2
249,Andrew_Dickson_White,2
259,Angelica,2
281,Antananarivo,2
316,Arcadia_%28play%29,2
334,Argyle_diamond_mine,2
340,Armand_Jean_du_Plessis%2C_Cardinal_Richelieu,2
354,Arts_and_crafts,2
385,Attalus_I,2
390,Augustan_literature,2
396,Australian_Green_Tree_Frog,2
417,Avro_Lancaster,2
426,BASIC,2
430,BT_Tower,2
469,Barn_Owl,2
482,Bass_%28fish%29,2
494,Battle_of_Badr,2
511,Battle_of_Smolensk_%281943%29,2
518,Battle_of_the_Little_Bighorn,2
522,Bay_Area_Rapid_Transit,2
602,Black-winged_Stilt,2
604,Black_Rhinoceros,2
615,Blackjack,2
623,Blue_Jay,2
626,Blue_Whale,2
628,Blue_shark,2
637,Body_mass_index,2
670,Bouvet_Island,2
675,Brabham,2
714,Bryce_Canyon_National_Park,2
739,CF7,2
740,CPU_cache,2
741,CS_gas,2
744,Caesar_cipher,2
747,Cai_Lun,2
788,Cape_Lion,2
813,Caroline_Island,2
817,Casablanca_%28film%29,2
818,Casimir_effect,2
841,Celtic_Park,2
852,Chaffinch,2
931,Classic_female_blues,2
951,Cockatiel,2
963,Colima_%28volcano%29,2
975,Columbine_High_School_massacre,2
992,Common_Tern,2
1019,Constitution_of_May_3%2C_1791,2
1022,Consumer_protection,2
1030,Cookiecutter_shark,2
1032,Coot,2
1057,Coupling_%28railway%29,2
1059,Crab_Nebula,2
1061,Craters_of_the_Moon_National_Monument_and_Preserve,2
1079,Crohn%27s_disease,2
1127,Damascus_steel,2
1131,Daniel_Day-Lewis,2
1159,Dayuan,2
1164,Deconstructivism,2
1179,Dennis_Ritchie,2
1183,Desert_locust,2
1193,Diane_Keaton,2
1204,Dilophosaurus,2
1209,Directdebit,2
1224,Domesticated_turkey,2
1256,Dundee_United_F.C.,2
1270,ECHELON,2
1296,Economy_of_Pakistan,2
1326,Effects_of_global_warming,2
1332,Eilmer_of_Malmesbury,2
1334,El_Aai%C3%BAn,2
1336,El_Lissitzky,2
1339,Elagabalus,2
1340,Eldfell,2
1349,Electron_beam_welding,2
1352,Elementary_algebra,2
1362,Elizabeth_Fry,2
1372,Emperor_Penguin,2
1393,Enzyme_kinetics,2
1425,Eurasian_Collared_Dove,2
1426,Eurasian_Eagle_Owl,2
1431,European_Goldfinch,2
1445,Evolutionarily_stable_strategy,2
1459,F-4_Phantom_II,2
1475,Fauna_of_Australia,2
1484,Felix_the_Cat,2
1519,Flag_of_Belarus,2
1527,Flat_Earth,2
1566,France_in_the_American_Revolutionary_War,2
1659,Geography_of_India,2
1673,George_Herbert,2
1694,Ghost_Dance,2
1696,Giant_Eland,2
1704,Giza_pyramid_complex,2
1713,Gliding,2
1717,Gliese_876_d,2
1723,Globe_Theatre,2
1726,Glynn_Lunney,2
1745,Gossypium,2
1749,Government_of_France,2
1754,Grand_Central_Terminal,2
1772,Great_Cormorant,2
1820,Gustavus_Franklin_Swift,2
1828,HD_217107,2
1829,HD_217107_b,2
1830,HD_217107_c,2
1841,Haemophilia,2
1851,Hampstead_Heath,2
1888,Helmeted_Guineafowl,2
1903,Henry_Morrison_Flagler,2
1918,Herbig-Haro_object,2
1923,Hero_of_the_Russian_Federation,2
1930,High_German_consonant_shift,2
1931,Hilda_of_Whitby,2
1945,History_of_Buddhism,2
1968,History_of_computing_hardware,2
1972,History_of_nuclear_weapons,2
1980,History_of_the_Internet,2
1995,Homo_floresiensis,2
2001,Hopman_Cup,2
2007,House_Martin,2
2013,Howards_End,2
2021,Hugo_Wolf,2
2037,Hurricane_Alex_%282004%29,2
2049,Hurricane_Gloria,2
2059,Husein_Grada%C5%A1%C4%8Devi%C4%87,2
2090,Imperative_programming,2
2094,Income_disparity,2
2108,Indricotherium,2
2120,Intel_Corporation,2
2127,International_human_rights_instruments,2
2173,Isospin,2
2175,Issyk_Kul,2
2183,Ivory-billed_Woodpecker,2
2193,Jackanory,2
2232,Jehovah,2
2235,Jersey_Zoological_Park,2
2249,Johann_Pachelbel,2
2254,Johannes_Ockeghem,2
2277,John_Sentamu,2
2287,Jonah_Lomu,2
2297,Juan_Sebasti%C3%A1n_Elcano,2
2302,July_2006_Java_earthquake,2
2309,Jyllands-Posten_Muhammad_cartoons_controversy,2
2352,Kohlberg%27s_stages_of_moral_development,2
2369,Kuru_%28disease%29,2
2380,Ladysmith_Black_Mambazo,2
2429,Leaning_Tower_of_Pisa,2
2445,Lerwick,2
2465,Lighting_designer,2
2489,List_of_European_Union_member_states_by_accession,2
2494,List_of_Prime_Ministers_of_the_United_Kingdom,2
2499,List_of_areas_in_the_National_Park_System_of_the_United_States,2
2519,Lithium_aluminium_hydride,2
2526,Llywelyn_the_Great,2
2542,Long_pepper,2
2575,M%2AA%2AS%2AH_%28TV_series%29,2
2581,MINI_%28BMW%29,2
2625,Mammoth_Cave_National_Park,2
2626,Mancala,2
2642,Marcel_Lefebvre,2
2646,Margaret_Sanger,2
2649,Margin_of_error,2
2680,Maseru,2
2683,Massospondylus,2
2687,Matilda_of_Boulogne,2
2696,Mauthausen-Gusen_concentration_camp,2
2726,Menthol,2
2739,Meteor_shower,2
2796,Mixed-breed_dog,2
2798,Modern_history,2
2810,Monarchies_in_the_European_Union,2
2825,Montreal_Metro,2
2833,Morecambe_Bay,2
2850,Mount_Nyiragongo,2
2851,Mount_Osmond%2C_South_Australia,2
2856,Mount_Unzen,2
2861,Mu_Arae,2
2865,Muhammad_Iqbal,2
2880,Music_of_Hawaii,2
2906,Nagorno-Karabakh_War,2
2941,Nematode,2
2964,Newmarket,2
3015,Northern_Pacific_Railway,2
3019,Nostradamus,2
3030,Nuthatch,2
3047,Okapi,2
3050,Old_Nubian_language,2
3074,Optical_microscope,2
3075,Optical_telescope,2
3097,Oroonoko,2
3119,Oxyrhynchus,2
3122,P%C3%B3voa_de_Varzim,2
3126,PSR_B1620-26c,2
3148,Pandanus,2
3171,Paul_Kane,2
3177,Peafowl,2
3189,Pennine_Way,2
3228,Phonograph_cylinder,2
3249,Pikachu,2
3279,Poison_gas_in_World_War_I,2
3315,Port_Louis,2
3381,Python_%28programming_language%29,2
3398,RER,2
3417,Rail_transport_in_India,2
3435,Real_tennis,2
3440,Red_Panda,2
3446,Redwing,2
3449,Reed_Warbler,2
3450,Refining,2
3475,Reza_Shah,2
3495,Riesling,2
3496,Right_whale,2
3539,Rook_%28bird%29,2
3564,Russian_constitutional_crisis_of_1993,2
3572,S%C3%A3o_Tom%C3%A9,2
3590,Sakurajima,2
3604,San_Diego_Electric_Railway,2
3605,San_Diego_and_Arizona_Railway,2
3680,Senate_of_Canada,2
3700,Shaka,2
3705,Sheikh_Mujibur_Rahman,2
3706,Shelduck,2
3719,Shrine_of_Remembrance,2
3735,SimCity,2
3748,Skylark,2
3762,Snowdonia_National_Park,2
3763,Snowy_Owl,2
3764,Social_anxiety,2
3766,Social_contract_%28Malaysia%29,2
3769,Society_of_Merchant_Venturers,2
3770,Sociocultural_evolution,2
3776,Sodium_sulfate,2
3783,Soil_structure,2
3789,Song_Thrush,2
3790,Sonic_the_Hedgehog_%28character%29,2
3794,Soukous,2
3822,Spacecraft_propulsion,2
3850,Sputnik_program,2
3878,Statue_of_Zeus_at_Olympia,2
3894,Stock_car_%28rail%29,2
3916,Sudoku,2
3952,Surtsey,2
3968,Sydney_Newman,2
3974,T-34,2
3997,Tawny_Owl,2
3998,Tay-Sachs_disease,2
4008,Telephone_exchange,2
4013,Temple_of_Artemis,2
4036,The_Broads,2
4038,The_Canadian,2
4040,The_Cat_in_the_Hat,2
4045,The_Count_of_Monte_Cristo,2
4049,The_Fairy-Queen,2
4060,The_Illuminatus%21_Trilogy,2
4065,The_Legend_of_Zelda_series,2
4066,The_Lion%2C_the_Witch_and_the_Wardrobe,2
4075,The_Old_Man_and_the_Sea,2
4080,The_Quatermass_Experiment,2
4086,The_Shawshank_Redemption,2
4090,The_Temptations,2
4100,Thermodynamic_temperature,2
4116,Thomas_Samuel_Kuhn,2
4120,Thrasybulus,2
4159,Tom_and_Jerry_%28MGM%29,2
4163,Tooth_development,2
4183,Trans-Siberian_Railway,2
4193,Treecreeper,2
4203,Trimurti,2
4218,Tropical_Storm_Bonnie_%282004%29,2
4229,Tropical_Storm_Matthew_%282004%29,2
4265,U.S._Navy_Marine_Mammal_Program,2
4267,U.S._Route_66,2
4271,Ubuntu_%28Linux_distribution%29,2
4276,Ulawun,2
4315,Upsilon_Andromedae_c,2
4316,Upsilon_Andromedae_d,2
4327,Vampire_bat,2
4346,Vicia_faba,2
4366,Vitus_Bering,2
4370,Volcanic_pipe,2
4382,W._Mark_Felt,2
4401,Ward_Cunningham,2
4455,Whale_song,2
4460,White-tailed_Eagle,2
4471,Wikisource,2
4475,Willem_Barents,2
4489,William_Mahone,2
4491,William_N._Page,2
4524,WorkChoices,2
4535,Wren,2
4536,Wrench,2
4559,Yes_Minister,2
4563,Yorkshire_Dales,2
12,15th_Marine_Expeditionary_Unit,1
15,16_Cygni_Bb,1
24,1997_Pacific_hurricane_season,1
58,6-2-0,1
82,Abadan,1
91,Aberration_of_light,1
96,Able_Archer_83,1
112,Acorn_Computers,1
127,Afghan_Hound,1
134,African_Darter,1
137,African_Grey_Parrot,1
143,African_dwarf_frog,1
162,Aksumite_currency,1
164,Alamosaurus,1
189,Algerian_Civil_War,1
196,All_You_Need_Is_Love_%28The_JAMs_song%29,1
208,Alternation_of_generations,1
213,Amaranth_oil,1
218,Amazon_parrot,1
232,Ammosaurus,1
247,Andr%C3%A9s_Nocioni,1
253,Andrew_Robinson,1
254,Andriyivskyy_Descent,1
258,Angel_shark,1
269,Animal_law,1
285,Antarctosaurus,1
331,Argan,1
336,Aristarchus_%28crater%29,1
345,Ars_moriendi,1
350,Arthur_Ernest_Percival,1
357,Ascariasis,1
359,Asp_%28reptile%29,1
370,Ateneo_de_Manila_University,1
389,Augusta%2C_Lady_Gregory,1
409,Autorack,1
410,Autostereogram,1
412,Avacha_Volcano,1
414,Avatar__The_Last_Airbender,1
421,Aymer_de_Valence%2C_2nd_Earl_of_Pembroke,1
459,Banksy,1
461,Barack_Obama,1
464,Barbary_Lion,1
465,Barbary_Macaque,1
472,Barracuda,1
477,Basil_Brush,1
478,Basilica_of_San_Francesco_d%27Assisi,1
479,Basilica_of_Santa_Maria_degli_Angeli,1
486,Bat-eared_Fox,1
488,Bath_School_disaster,1
495,Battle_of_Bicocca,1
503,Battle_of_Lechaeum,1
510,Battle_of_Sitka,1
514,Battle_of_Vaslui,1
529,Bedbug,1
538,Behavioral_finance,1
557,Benjamin_Mountfort,1
574,Bicycle_Thieves,1
600,Black-backed_Jackal,1
610,Black_panther,1
614,Blackcap,1
642,Bohemian_Rhapsody,1
647,Boltysh_crater,1
648,Bongo_%28antelope%29,1
650,Bontebok,1
651,Booby,1
661,Boston_RFC,1
662,Boston_Terrier,1
668,Boundary_Waters_Canoe_Area_Wilderness,1
671,Box_jellyfish,1
672,Boy_Scout,1
680,Brandon_Routh,1
686,Breaker_Morant,1
708,Bruce_Lee,1
729,Bushbuck,1
746,Caesium_fluoride,1
755,California_Southern_Railroad,1
758,Caloris_Basin,1
780,Cane_Toad,1
794,Capitoline_Triad,1
797,Caratacus,1
802,Carcinus_maenas,1
811,Carlsbad_Caverns_National_Park,1
824,Cat%27s_Eye_Nebula,1
825,Cat_Stevens,1
828,Cathedral_of_Magdeburg,1
835,Celeriac,1
851,Chadian-Sudanese_conflict,1
864,Charlotte%27s_Web,1
865,Chartism,1
892,Chiltern_Hills,1
897,Chinyingi,1
913,Chromatophore,1
964,Collapse_of_the_World_Trade_Center,1
972,Colossus_of_Rhodes,1
984,Comma_Johanneum,1
989,Common_Eland,1
990,Common_Hazel,1
1051,Costume_design,1
1060,Crash_test_dummy,1
1072,Crimean_Karaites,1
1076,Criticism_of_the_War_on_Terrorism,1
1080,Cross_Fell,1
1093,Cuckmere_Haven,1
1095,Cultural_diversity,1
1110,Cyrus_K._Holliday,1
1122,Dakota%2C_Minnesota_and_Eastern_Railroad,1
1132,Daniel_Ellsberg,1
1134,Danske_Statsbaner,1
1172,Demand_Note,1
1177,Denis_Law,1
1191,Diamond_cut,1
1202,Dik-dik,1
1211,Disneyland_Railroad,1
1213,Dixie_Mission,1
1245,Drosera_anglica,1
1250,Dualism_%28philosophy_of_mind%29,1
1254,Duchenne_muscular_dystrophy,1
1259,Dunstable_Downs,1
1263,Durian,1
1299,Economy_of_the_Republic_of_Ireland,1
1327,Effects_of_nuclear_explosions,1
1353,Elementary_arithmetic,1
1354,Elementary_group_theory,1
1355,Eleocharis_dulcis,1
1357,Elephant_bird,1
1358,Elephant_shrew,1
1360,Elias_Ashmole,1
1361,Eliminative_materialism,1
1383,England_expects_that_every_man_will_do_his_duty,1
1399,Equal_Protection_Clause,1
1418,Ethiopian_Wolf,1
1427,Eurasian_Jay,1
1447,Exploration_of_Mars,1
1450,Extinct_birds,1
1482,Felice_Beato,1
1488,Ferdinandea,1
1495,Ffestiniog_Railway,1
1499,Fieldfare,1
1502,Final_Fantasy_%28video_game%29,1
1510,Firecrest,1
1520,Flag_of_Hong_Kong,1
1557,Forth_Road_Bridge,1
1571,Francis_Petre,1
1597,Friend_Directdebit,1
1600,Fugu,1
1608,Fusarium,1
1610,GDRT,1
1619,Galah,1
1634,Garage_%28dance_music%29,1
1642,Gas_turbine-electric_locomotive,1
1650,General_Pershing_Zephyr,1
1660,Geography_of_Ireland,1
1664,Geology_of_the_Grand_Canyon_area,1
1701,Gilles_Villeneuve,1
1718,Global,1
1720,Global_spread_of_H5N1,1
1732,Gold%28III%29_chloride,1
1734,Goldcrest,1
1736,Golden_Gate_Highlands_National_Park,1
1755,Grand_Forks%2C_North_Dakota,1
1760,Grape_seed_oil,1
1764,Gray_reef_shark,1
1765,Grease_%28film%29,1
1768,Great_Black-backed_Gull,1
1770,Great_Bustard,1
1771,Great_Comet_of_1882,1
1773,Great_Crested_Grebe,1
1775,Great_Lakes_Storm_of_1913,1
1781,Great_Spotted_Woodpecker,1
1782,Great_Tit,1
1793,Green_Woodpecker,1
1801,Grevy%27s_Zebra,1
1822,Gyeongju,1
1824,H%C3%A4nsel_und_Gretel,1
1827,HD_209458_b,1
1831,HD_28185,1
1832,HD_28185_b,1
1854,Harald_Maddadsson,1
1855,Haraldsk%C3%A6r_Woman,1
1857,Hardball_squash,1
1859,Harley-Davidson,1
1862,Harrier_Hawk,1
1869,Hawaiian_Goose,1
1875,Heard_Island_and_McDonald_Islands,1
1882,Helen_Gandy,1
1887,Hello_Garci_scandal,1
1890,Henipavirus,1
1906,Henry_Rollins,1
1912,Hepatocellular_carcinoma,1
1933,Himno_Nacional_Mexicano,1
1942,History_of_Alaska,1
1944,History_of_Arizona,1
1947,History_of_Cape_Colony_from_1806_to_1870,1
1948,History_of_Cape_Colony_from_1870_to_1899,1
1949,History_of_Central_Asia,1
1952,History_of_Greenland,1
1956,History_of_New_Jersey,1
1960,History_of_Puerto_Rico,1
1966,History_of_South_Carolina,1
1973,History_of_painting,1
1977,History_of_slavery,1
1983,History_of_the_Portuguese_Communist_Party,1
1998,Honey_bee,1
2016,Hubbard_Glacier,1
2042,Hurricane_David,1
2057,Hurricane_Philippe_%282005%29,1
2058,Hurricane_Vince_%282005%29,1
2069,IG_Farben_Building,1
2080,Iceland_hotspot,1
2087,Ike_Altgens,1
2098,Indian_Peafowl,1
2137,Investment_banking,1
2139,Iowa_class_battleship,1
2152,Irish_theatre,1
2157,Iron_Mike,1
2165,Ishango_bone,1
2169,Island_Fox,1
2179,Italo_disco,1
2190,J._S._Fry_%26_Sons,1
2221,Jane_Eyre,1
2231,Jean_Charles_de_Menezes,1
2239,Jet_Set_Willy,1
2243,Jiaogulan,1
2247,Jocelin,1
2248,Joel_Brand,1
2258,John_Bull_%28locomotive%29,1
2276,John_Seigenthaler%2C_Sr.,1
2284,Johnny_Appleseed,1
2286,Jomsvikings,1
2288,Jonathan_Wild,1
2291,Jordanhill_railway_station,1
2303,Jump_rope,1
2310,K%C4%ABlauea,1
2311,Kaffir_lime,1
2313,Kakariki,1
2318,Karikkoselk%C3%A4,1
2330,Keurusselk%C3%A4,1
2331,Kevin_Spacey,1
2332,Khan_Wali_Khan,1
2339,Kigo,1
2348,Klinefelter%27s_syndrome,1
2349,Knights_of_Columbus,1
2359,Krag-J%C3%B8rgensen,1
2425,Layla,1
2432,Lego,1
2438,Lemon_myrtle,1
2471,Lincoln_%28automobile%29,1
2472,Lincoln_Town_Car,1
2476,Link_%28The_Legend_of_Zelda%29,1
2496,List_of_Test_cricket_triple_centuries,1
2509,List_of_particles,1
2510,List_of_popes,1
2513,List_of_universities_in_the_United_Kingdom,1
2521,Little_Women,1
2525,Llandudno,1
2527,Local_community,1
2528,Local_government_in_the_United_Kingdom,1
2539,London_sewerage_system,1
2547,Lord_Voldemort,1
2560,Lucy%2C_Lady_Duff-Gordon,1
2576,M-10001,1
2590,Madama_Butterfly,1
2605,Mahjong,1
2607,Maiasaura,1
2609,Makuria,1
2611,Malaspina_Glacier,1
2629,Mandan,1
2639,Map_projection,1
2645,Marcus_Allen,1
2656,Mark_Twain_House,1
2657,Mark_Webber,1
2678,Mary_Seacole,1
2691,Matthew_Brettingham,1
2704,McFly_%28band%29,1
2732,Merseburg_Incantations,1
2752,Mickey_Mantle,1
2764,Milgram_experiment,1
2768,Military_history_of_Puerto_Rico,1
2769,Military_history_of_the_Soviet_Union,1
2782,Minmi_%28dinosaur%29,1
2790,Miranda_Otto,1
2793,Mistle_Thrush,1
2809,Monaco_Grand_Prix,1
2819,Monoclonius,1
2830,Moore%27s_Law,1
2835,Moringa_oleifera,1
2837,Mormon_Trail,1
2840,Morris_dance,1
2858,Mountain_Gorilla,1
2869,Multiple_sequence_alignment,1
2881,Music_of_Hungary,1
2883,Music_of_Italy,1
2885,Music_of_New_Zealand,1
2892,Music_of_the_trecento,1
2895,Mustard_seed,1
2896,Muttaburrasaurus,1
2898,Myco-heterotrophy,1
2899,Myers-Briggs_Type_Indicator,1
2903,Myxobolus_cerebralis,1
2905,Nadia_Com%C4%83neci,1
2912,Nanomedicine,1
2915,Napster,1
2919,Nathu_La,1
2920,National_Anthem_of_Russia,1
2965,Newshounds,1
3008,North_Atlantic_oscillation,1
3016,Northwest_Africa,1
3023,Novelty_%28locomotive%29,1
3029,Nurse_sharks,1
3042,Oenothera,1
3048,Olaudah_Equiano,1
3052,Oleg_of_Novgorod,1
3058,Ollanta_Humala,1
3081,Order_of_St._Patrick,1
3113,Overseas_Railroad,1
3129,Pachycephalosaurus,1
3135,Palazzo_Pitti,1
3153,Parasaurolophus,1
3176,Peaceful_coexistence,1
3182,Pedro_del_Valle,1
3195,Perfect_number,1
3198,Periodic_table_%28large_version%29,1
3208,Peter_Grimes,1
3214,Pheidippides,1
3227,Phoenix_Zoo,1
3236,Photosynthetic_reaction_centre,1
3238,Physical_paradox,1
3251,Pinworm,1
3253,Plains_Zebra,1
3275,Pochard,1
3282,Polar_coordinate_system,1
3291,Political_integration_of_India,1
3312,Popular_culture_studies,1
3313,Population_history_of_American_indigenous_peoples,1
3319,Portuguese_Communist_Party,1
3343,Primula,1
3392,Quatermass_and_the_Pit,1
3400,ROT13,1
3418,Railway_post_office,1
3429,Ran_%28film%29,1
3430,Raney_nickel,1
3434,Ray_of_Light,1
3444,Red_rain_in_Kerala,1
3480,Rhodium%28III%29_chloride,1
3481,Rhubarb,1
3491,Richard_O%27Connor,1
3497,Ringed_Plover,1
3498,Rio_Tinto_Group,1
3504,Roald_Amundsen,1
3518,Rock_of_Gibraltar,1
3541,Rose-ringed_Parakeet,1
3556,Rudolf_Vrba,1
3584,Saint_Joan_%28play%29,1
3615,Sandy_Koufax,1
3638,Scelidosaurus,1
3639,Scent_of_a_Woman,1
3676,Selena,1
3684,Separation_of_powers_under_the_United_States_Constitution,1
3695,Severn_crossing,1
3699,Shackleton_%28crater%29,1
3708,Shenzhou_spacecraft,1
3715,Shoe_polish,1
3716,Short-beaked_Echidna,1
3717,Shoshone_National_Forest,1
3725,Siege_of_Antioch,1
3742,Sistine_Chapel_ceiling,1
3773,Soddo_language,1
3778,Soil_moisture,1
3779,Soil_pH,1
3780,Soil_profile,1
3821,Space_suit,1
3840,Spirit_of_the_American_Doughboy,1
3842,Split_infinitive,1
3847,Spring_Heeled_Jack,1
3858,Stag_beetle,1
3875,Starling,1
3876,Starship_Troopers,1
3891,Still_Game,1
3900,Stornoway,1
3939,Sunset_Boulevard_%281950_film%29,1
3956,Svart%C3%A1lfar,1
3957,Swallow,1
3964,Swiss_Federal_Council,1
3989,Tansy,1
4027,The_Absent-Minded_Beggar,1
4034,The_Beatles_discography,1
4047,The_Curious_Incident_of_the_Dog_in_the_Night-time,1
4050,The_Famous_Five_%28characters%29,1
4061,The_Importance_of_Being_Earnest,1
4062,The_Iron_Bridge,1
4068,The_Lorax,1
4078,The_Picture_of_Dorian_Gray,1
4085,The_Seagull,1
4097,Theatre_in_the_round,1
4105,Third_Servile_War,1
4122,Three_Laws_of_Robotics,1
4136,Tiktaalik,1
4143,Timken_1111,1
4146,Tin%28II%29_chloride,1
4151,To_Kill_a_Mockingbird,1
4177,Toy_Story,1
4186,Trapdoor_spider,1
4213,Troodon,1
4214,Troop_sleeper,1
4217,Tropical_Storm_Bilis_%282006%29,1
4221,Tropical_Storm_Delta_%282005%29,1
4222,Tropical_Storm_Franklin_%282005%29,1
4223,Tropical_Storm_Harvey_%282005%29,1
4224,Tropical_Storm_Henri_%282003%29,1
4226,Tropical_Storm_Larry_%282003%29,1
4227,Tropical_Storm_Lee_%282005%29,1
4228,Tropical_Storm_Leslie_%282000%29,1
4230,Tropical_Storm_Odette_%282003%29,1
4232,Tropical_Storm_Zeta_%282005%29,1
4241,Tufted_Duck,1
4263,Typhoon_Saomai_%282006%29,1
4270,USS_Wisconsin_%28BB-64%29,1
4277,Ultimatum_game,1
4279,Uluru,1
4295,United_States_Numbered_Highways,1
4319,Urial,1
4340,Venn_diagram,1
4379,Voynich_manuscript,1
4383,WTA_Tour_Championships,1
4398,War_in_Somalia_%282006%E2%80%93present%29,1
4423,Wave%E2%80%93particle_duality,1
4424,Wayne_Rooney,1
4425,Weakest_Link,1
4445,Western_painting,1
4457,Where_Did_Our_Love_Go,1
4458,Whipworm,1
4465,Whitney_Joins_The_JAMs,1
4466,Whooping_Crane,1
4472,Wikispecies,1
4477,William_Edington,1
4519,Wood_fuel,1
4526,Working_poor,1
4547,Yagan,1
4551,Yarralumla%2C_Australian_Capital_Territory,1
4571,Yuri_Knorosov,1
4579,Zebra_shark,1
4583,Ziad_Jarrah,1
1,%C3%81ed%C3%A1n_mac_Gabr%C3%A1in,0
2,%C3%85land,0
3,%C3%89douard_Manet,0
4,%C3%89ire,0
5,%C3%93engus_I_of_the_Picts,0
6,%E2%82%AC2_commemorative_coins,0
35,2005_Hertfordshire_Oil_Storage_Terminal_fire,0
37,2005_Lake_Tanganyika_earthquake,0
64,A._E._J._Collins,0
66,AC_DC,0
72,ATLAS_experiment,0
75,A_Wrinkle_in_Time,0
80,Abac%C3%A1,0
83,Abbadid,0
84,Abbas_I_of_Persia,0
97,Abraham_Goldfaden,0
110,Achilles_tendon,0
117,Actuary,0
122,Adi_Shankara,0
124,Adriaen_van_der_Donck,0
131,African_Black_Oystercatcher,0
132,African_Brush-tailed_Porcupine,0
136,African_Grey_Hornbill,0
138,African_Jacana,0
170,Albertosaurus,0
174,Albrecht_Rodenbach,0
180,Aleksey_Arakcheyev,0
192,Algoma_Central_Railway,0
197,All_your_base_are_belong_to_us,0
220,Amda_Seyon_I,0
250,Andrew_Gonzalez,0
277,Annibale_Bugnini,0
292,Antlion,0
295,Anton_Alexander_von_Werner,0
298,Apaochi,0
314,Aradia%2C_or_the_Gospel_of_the_Witches,0
323,Architecture_of_Windows_NT,0
324,Architecture_of_the_California_missions,0
344,Arp2_3_complex,0
352,Arthur_Upfield,0
368,Astrophysics_Data_System,0
379,Atlantic_herring,0
398,Australian_Ringneck,0
